Timestamp,Scalar Wind Speed,Vector Wind Speed,Wind Gust,KE Total,PC Total,Temperature,Relative Humidity,Battery Voltage,Vector Wind Direction,Sigma-Theta
11/14/2018 14:00:00,2.662,2.609,4.518,0,0,19.1,58.01,13.17,305.2,11.38
11/14/2018 15:00:00,2.305,2.279,4.53,9,2,20.43,63.81,13.13,302.4,8.69
11/14/2018 16:00:00,2.739,2.695,4.208,0,0,18.87,59.21,12.99,294.8,10.25
11/14/2018 17:00:00,1.661,1.277,2.771,0,0,18.37,69.45,12.84,253.8,38.92
11/14/2018 18:00:00,2.633,2.595,3.403,0,0,16.2,73.69,12.79,194.3,9.71
11/14/2018 19:00:00,2.978,2.843,3.646,0,0,14.84,74.49,12.77,152.9,17.26
11/14/2018 20:00:00,2.771,2.733,3.888,0,0,13.17,73.39,12.75,115,9.5
11/14/2018 21:00:00,3.02,2.888,4.684,0,0,11.55,72.25,12.72,133.5,16.97
11/14/2018 22:00:00,3.74,3.426,5.249,0,0,10.75,65.37,12.69,136.6,23.45
11/14/2018 23:00:00,3.14,2.959,4.859,0,0,11.21,55,12.67,122.7,19.44
11/15/2018 00:00:00,1.912,1.848,3.553,0,0,10.37,57.57,12.65,80.9,14.83
11/15/2018 01:00:00,0.987,0.733,2.598,0,0,11.6,47.11,12.62,126.4,41.05
11/15/2018 02:00:00,1.249,1.116,3.082,0,0,10.17,45.2,12.6,127.4,26.42
11/15/2018 03:00:00,2.691,2.673,3.822,0,0,8.86,48.15,12.57,131.2,6.63
11/15/2018 04:00:00,3.056,2.999,4.536,0,0,10.03,38.07,12.54,127.3,11.09
11/15/2018 05:00:00,2.753,2.651,4.078,0,0,9.63,36.44,12.52,127.1,15.59
11/15/2018 06:00:00,1.97,1.905,2.759,0,0,9.93,34.11,12.49,117.9,14.67
11/15/2018 07:00:00,2.825,2.763,5.074,0,0,10.16,31.23,12.49,145,12.03
11/15/2018 08:00:00,2.648,2.496,4.563,0,0,11.94,25.73,12.6,117.7,19.42
11/15/2018 09:00:00,1.165,0.969,2.786,0,0,16.12,18.83,12.8,87,33.23
11/15/2018 10:00:00,1.294,1.12,2.057,0,0,17.85,29.33,13.46,340.4,29.75
11/15/2018 11:00:00,1.346,1.322,2.393,0,0,17.88,46.12,13.51,307.3,10.73
11/15/2018 12:00:00,2.5,2.479,3.509,0,0,18.49,44.89,13.15,296.3,7.519
11/15/2018 13:00:00,2.9,2.865,4.034,0,0,18.79,58.07,13.1,317.2,8.82
11/15/2018 14:00:00,2.693,2.607,3.738,0,0,18.64,61.73,13.19,321.1,14.41
11/15/2018 15:00:00,2.051,1.92,3.213,0,0,18.82,58.92,13.07,279.5,20.44
11/15/2018 16:00:00,1.653,1.632,2.393,0,0,18.41,59.84,12.97,266.1,9.15
11/15/2018 17:00:00,0.406,0.388,1.103,0,0,18.43,64.52,12.84,245.8,17.02
11/15/2018 18:00:00,1.22,1.187,2.099,0,0,16.17,74.31,12.8,202.2,13.32
11/15/2018 19:00:00,1.415,1.063,2.745,0,0,14.78,78.07,12.76,172.3,40.4
11/15/2018 20:00:00,2.491,2.383,3.337,0,0,13.06,73.45,12.75,125.7,16.88
11/15/2018 21:00:00,2.706,2.606,3.795,0,0,12.29,70.2,12.73,132.7,15.58
11/15/2018 22:00:00,2.737,2.686,3.769,0,0,10.53,60.72,12.71,89.5,11.03
11/15/2018 23:00:00,2.241,2.115,3.795,0,0,9.57,60.69,12.67,111.5,19.21
11/16/2018 00:00:00,2.858,2.679,4.899,0,0,10.98,58.1,12.65,124.1,20.25
11/16/2018 01:00:00,1.886,1.848,3.055,0,0,9.11,57.33,12.63,78.64,11.54
11/16/2018 02:00:00,2.137,2.109,3.499,0,0,8.85,60.09,12.6,108,9.28
11/16/2018 03:00:00,2.636,2.608,4.132,0,0,8.78,57.36,12.57,128.5,8.37
11/16/2018 04:00:00,3.444,3.355,4.899,0,0,9.54,53.35,12.55,141.2,13.05
11/16/2018 05:00:00,3.204,2.803,5.034,0,0,8.97,54.02,12.53,121.9,28.64
11/16/2018 06:00:00,2.3,2.247,3.89,0,0,9.95,57.6,12.5,113.8,12.25
11/16/2018 07:00:00,2.801,2.602,5.289,0,0,9.76,45.34,12.49,128,21.6
11/16/2018 08:00:00,1.383,0.631,2.557,0,0,10.67,45.04,12.51,114.9,59.71
11/16/2018 09:00:00,1.18,1.065,2.463,0,0,12.7,37.6,12.58,143.8,25.25
11/16/2018 10:00:00,1.059,0.955,2.072,0,0,16.81,30.67,13.04,124.2,25.3
11/16/2018 11:00:00,1.621,1.449,3.079,0,0,18.43,46.14,13.35,277.8,26.41
11/16/2018 12:00:00,2.368,2.298,3.792,0,0,17.92,59.78,13.14,264.9,13.91
11/16/2018 13:00:00,2.15,2.093,3.442,0,0,18.32,62.25,13.13,285.7,13.16
11/16/2018 14:00:00,2.248,2.22,3.348,0,0,18.29,61.64,13.17,300.1,8.9
11/16/2018 15:00:00,2.144,1.922,42.15,0,0,18.74,61.1,13.14,295,26.04
11/16/2018 16:00:00,2.461,2.447,3.24,0,0,18.22,68.55,12.97,298.4,6.232
11/16/2018 17:00:00,1.79,1.776,2.837,0,0,17.54,76.77,12.83,289.7,7.104
11/16/2018 18:00:00,1.486,1.48,2.354,0,0,16.15,83.1,12.8,293,5.235
11/16/2018 19:00:00,0.566,0.492,2.085,0,0,15.19,87.2,12.77,302.4,29.29
11/16/2018 20:00:00,0.851,0.606,2.112,0,0,13.83,89.9,12.74,115.2,43.47
11/16/2018 21:00:00,2.264,2.221,3.296,0,0,12.72,92.3,12.72,144.1,11.13
11/16/2018 22:00:00,2.851,2.821,4.158,0,0,12.52,93,12.7,139.8,8.3
11/16/2018 23:00:00,2.576,2.538,3.445,0,0,10.69,91.9,12.68,114.6,9.78
11/17/2018 00:00:00,2.206,2.159,3.19,0,0,10.27,90.8,12.66,130,11.82
11/17/2018 01:00:00,1.759,1.575,2.584,0,0,11.25,91.9,12.63,132.7,26.21
11/17/2018 02:00:00,1.964,1.943,3.567,0,0,10.42,91,12.6,93.4,8.42
11/17/2018 03:00:00,2.746,2.573,3.822,0,0,10.47,89.9,12.57,107.6,20.29
11/17/2018 04:00:00,3.399,3.352,4.818,0,0,10.23,91.2,12.56,145.4,9.48
11/17/2018 05:00:00,2.828,2.752,4.266,0,0,8.36,91.5,12.53,96.6,13.25
11/17/2018 06:00:00,2.897,2.846,4.791,0,0,7.577,89.7,12.51,101.9,10.72
11/17/2018 07:00:00,2.577,2.283,4.32,0,0,6.941,84.6,12.5,127.3,27.37
11/17/2018 08:00:00,2.722,2.558,4.455,0,0,6.302,88.9,12.49,91.7,19.88
11/17/2018 09:00:00,2.468,2.209,3.728,0,0,9.62,69.15,13.28,100.2,26.23
11/17/2018 10:00:00,1.753,1.548,3.687,0,0,14.17,54.58,13.41,168.1,27.68
11/17/2018 11:00:00,1.415,1.178,2.541,0,0,15.79,75.03,13.27,284.5,33.16
11/17/2018 12:00:00,2.558,2.527,4.074,0,0,15.78,77.09,13.25,340.7,8.89
11/17/2018 13:00:00,2.974,2.905,4.706,0,0,16.08,75.99,13.26,344.6,12.29
11/17/2018 14:00:00,2.962,2.883,4.437,0,0,16.29,74.46,13.13,345.3,13.17
11/17/2018 15:00:00,2.731,2.693,4.316,0,0,16.31,74.17,12.97,342,9.49
11/17/2018 16:00:00,1.985,1.885,3.457,0,0,16.14,74.91,12.89,322.8,18.2
11/17/2018 17:00:00,2.633,2.604,3.82,0,0,15.93,75.9,12.81,297.1,8.48
11/17/2018 18:00:00,1.538,1.491,2.973,0,0,15.6,77.97,12.79,328.4,14.12
11/17/2018 19:00:00,1.044,0.737,1.843,0,0,14.68,80.7,12.77,42.2,43.97
11/17/2018 20:00:00,0.416,0.323,1.359,0,0,13.93,83.5,12.75,94.7,38.24
11/17/2018 21:00:00,1.427,1.395,2.664,0,0,13.38,84.3,12.72,90.5,12.14
11/17/2018 22:00:00,2.007,1.951,3.216,0,0,12.39,87.1,12.71,103.6,13.58
11/17/2018 23:00:00,2.711,2.602,3.917,0,0,11.76,88.8,12.68,118.2,16.23
11/18/2018 00:00:00,1.879,1.805,2.867,0,0,11.58,88,12.66,105,16.05
11/18/2018 01:00:00,2.066,1.951,3.217,0,0,11.54,86.4,12.64,108.4,19.12
11/18/2018 02:00:00,3.062,3.047,4.738,0,0,11.37,88.3,12.62,155.7,5.71
11/18/2018 03:00:00,2.974,2.908,4.576,0,0,11.13,88.4,12.59,140.4,12.08
11/18/2018 04:00:00,2.507,2.422,4.159,0,0,10.52,89.4,12.56,100.8,14.93
11/18/2018 05:00:00,2.141,2.115,3.217,0,0,10.44,90.1,12.53,121.3,8.89
11/18/2018 06:00:00,2.296,2.218,3.419,0,0,10.19,88.8,12.51,94.3,14.88
11/18/2018 07:00:00,2.678,2.598,4.428,0,0,9.71,89.7,12.5,92.7,13.94
11/18/2018 08:00:00,2.466,2.266,4.078,0,0,9.42,89.9,12.5,88,23.04
11/18/2018 09:00:00,2.25,2.108,3.444,0,0,11.31,85.5,12.76,127.3,20.36
11/18/2018 10:00:00,2.802,2.762,4.627,0,0,14.65,70.54,13.39,164.4,9.6
11/18/2018 11:00:00,1.981,1.477,3.2,0,0,16.82,71.32,13.35,270.3,40.86
11/18/2018 12:00:00,2.937,2.91,4.182,0,0,16.75,74.19,13.2,288.3,7.72
11/18/2018 13:00:00,3.298,3.266,4.262,0,0,16.98,74.02,13.14,292.9,7.964
11/18/2018 14:00:00,3.775,3.76,4.815,0,0,16.71,75.66,13.1,289.5,5.175
11/18/2018 15:00:00,3.326,3.298,4.478,0,0,16.92,74.63,13.21,303.3,7.43
11/18/2018 16:00:00,2.987,2.949,4.116,0,0,16.84,75.99,12.98,311,9.2
11/18/2018 17:00:00,3.105,3.086,4.062,0,0,16.37,78.38,12.83,316.9,6.46
11/18/2018 18:00:00,3.437,3.417,4.479,0,0,16.02,80.2,12.79,312.3,6.135
11/18/2018 19:00:00,2.461,2.112,4.129,0,0,15.71,80.7,12.77,328,30.49
11/18/2018 20:00:00,2.027,1.977,3.243,0,0,12.97,86.7,12.75,103.5,12.75
11/18/2018 21:00:00,2.787,2.765,4.428,0,0,12.2,90.3,12.73,148.7,7.254
11/18/2018 22:00:00,2.793,2.722,4.078,0,0,11.15,90.8,12.71,124.6,12.95
11/18/2018 23:00:00,2.428,2.393,4.186,0,0,10.34,91.3,12.68,107.9,9.74
11/19/2018 00:00:00,2.153,2.073,3.311,0,0,10.11,91.2,12.66,109.3,15.66
11/19/2018 01:00:00,2.476,2.392,3.54,0,0,9.56,91.3,12.64,108.1,14.91
11/19/2018 02:00:00,2.008,1.973,3.055,0,0,9.53,91.1,12.62,103.9,10.69
11/19/2018 03:00:00,1.943,1.804,3.607,0,0,9.54,86.3,12.6,94.1,21.7
11/19/2018 04:00:00,2.383,2.289,3.715,0,0,9.86,84.8,12.58,87.8,16.07
11/19/2018 05:00:00,2.188,1.833,3.688,0,0,9.78,78.98,12.55,132.1,32.63
11/19/2018 06:00:00,2.157,2.095,3.863,0,0,9.07,80.8,12.53,124.7,13.71
11/19/2018 07:00:00,3.024,2.893,4.684,0,0,9.26,76.37,12.5,176.5,16.8
11/19/2018 08:00:00,3.352,3.239,4.616,0,0,9.86,73.19,12.5,142.8,14.86
11/19/2018 09:00:00,2.138,2.061,3.055,0,0,11.06,69.91,12.53,118.8,15.37
11/19/2018 10:00:00,1.64,1.547,2.839,0,0,12.87,66.92,12.55,139.9,19.26
11/19/2018 11:00:00,1.436,1.291,2.395,0,0,15.68,55.67,12.82,174.5,25.78
11/19/2018 12:00:00,1.026,0.925,2.959,0,0,17.25,54.03,12.89,346.7,25.42
11/19/2018 13:00:00,1.838,1.792,3.08,0,0,16.75,67.79,12.9,327.6,12.77
11/19/2018 14:00:00,2.117,2.044,3.349,0,0,16.9,73.83,12.87,331.2,15.13
11/19/2018 15:00:00,1.721,1.669,2.931,0,0,17.44,74.71,13.03,335.9,14.06
11/19/2018 16:00:00,1.783,1.756,2.528,0,0,17.3,76.55,12.92,313.6,9.86
11/19/2018 17:00:00,1.41,1.376,2.219,0,0,16.9,78.99,12.77,313.6,12.43
11/19/2018 18:00:00,1.508,1.496,2.394,0,0,15.89,82.6,12.67,289.9,7.264
11/19/2018 19:00:00,0.885,0.699,2.368,0,0,15.12,85,12.59,285.6,37.19
11/19/2018 20:00:00,1.482,1.473,2.22,0,0,13.19,89.3,12.55,94.6,6.374
11/19/2018 21:00:00,2.07,1.911,2.799,0,0,11.79,91.7,12.53,110.7,22.44
11/19/2018 22:00:00,2.476,2.415,3.297,0,0,10.61,94.1,12.52,120.3,12.73
11/19/2018 23:00:00,2.169,2.129,3.028,0,0,10.19,94.2,12.51,105.3,10.97
11/20/2018 00:00:00,2.42,2.365,4.32,0,0,10.42,91.9,12.51,139.2,12.23
11/20/2018 01:00:00,2.872,2.785,4.455,0,0,10.93,85.3,12.5,136.8,14.15
11/20/2018 02:00:00,2.296,2.231,3.203,0,0,10.86,86.8,12.49,128.4,13.73
11/20/2018 03:00:00,2.235,2.192,4.011,0,0,10.33,86.4,12.49,132.7,11.3
11/20/2018 04:00:00,2.724,2.694,4.253,0,0,9.76,85.7,12.47,144.9,8.46
11/20/2018 05:00:00,2.055,2.021,3.715,0,0,8.9,87.2,12.48,136,10.43
11/20/2018 06:00:00,2.71,2.644,5.168,0,0,8.49,91,12.48,114.9,12.63
11/20/2018 07:00:00,2.232,2.059,4.374,0,0,7.324,92.4,12.47,145.2,22.56
11/20/2018 08:00:00,3.165,3.119,5.559,0,0,8.14,85.3,12.51,140.3,9.82
11/20/2018 09:00:00,3.708,3.662,5.774,0,0,10.44,71.74,13.3,133.5,9.01
11/20/2018 10:00:00,2.774,2.733,4.05,0,0,14.83,62.7,13.37,133.3,9.92
11/20/2018 11:00:00,2.809,2.65,5.338,0,0,18.34,51.07,13.27,151.1,19.27
11/20/2018 12:00:00,3.122,2.198,6.319,0,0,19.83,49.02,13.09,226.1,44.07
11/20/2018 13:00:00,4.749,4.701,6.709,0,0,18.03,66.39,13.17,274.6,8.11
11/20/2018 14:00:00,3.455,3.422,5.055,0,0,18.05,70.37,13.24,291.5,7.953
11/20/2018 15:00:00,2.553,2.524,3.738,0,0,18.08,71.91,13.17,307.1,8.62
11/20/2018 16:00:00,1.79,1.643,2.904,0,0,18.04,75.15,12.96,337.2,23.22
11/20/2018 17:00:00,1.035,0.979,2.111,0,0,17.79,74.55,12.84,3.051,18.89
11/20/2018 18:00:00,1.597,1.487,2.394,0,0,16.19,78.69,12.8,52.48,21.26
11/20/2018 19:00:00,1.571,1.52,2.449,0,0,15.33,78.15,12.77,76.81,14.56
11/20/2018 20:00:00,1.457,1.444,2.233,0,0,13.43,80.9,12.74,93.4,7.65
11/20/2018 21:00:00,2.014,1.986,3.459,0,0,11.8,83.7,12.73,91.3,9.62
11/20/2018 22:00:00,3.13,3.095,5.532,0,0,11.45,85.6,12.7,136.7,8.56
11/20/2018 23:00:00,3.798,3.766,4.684,0,0,11.19,84,12.68,136.5,7.411
11/21/2018 00:00:00,4.01,3.917,5.585,0,0,10.4,84.1,12.67,141.3,12.3
11/21/2018 01:00:00,3.711,3.696,4.953,0,0,9.98,86.3,12.65,123.6,5.156
11/21/2018 02:00:00,4.07,4.036,5.37,0,0,10.14,85,12.64,137.8,7.374
11/21/2018 03:00:00,3.873,3.849,5.114,0,0,11.02,83.4,12.63,130.2,6.378
11/21/2018 04:00:00,4.679,4.665,7.548,0,0,12.99,76.54,12.61,132.6,4.421
11/21/2018 05:00:00,4.623,4.604,6.66,0,0,12.67,75.41,12.6,140.7,5.182
11/21/2018 06:00:00,3.183,3.114,6.19,0,0,12.03,77.09,12.59,152.4,11.95
11/21/2018 07:00:00,3.417,3.343,4.522,0,0,11.81,78.98,12.57,134.8,11.93
11/21/2018 08:00:00,4.385,4.348,6.499,0,0,13.21,69.98,12.58,132.1,7.421
11/21/2018 09:00:00,5.158,5.084,7.317,11,1,16.28,57.3,13.03,131.2,9.67
11/21/2018 10:00:00,5.442,5.362,9.26,625,163,18.51,56.58,13.14,161.3,9.81
11/21/2018 11:00:00,5.442,5.127,10.65,3974,1033,19.61,57.32,13.08,170.5,19.52
11/21/2018 12:00:00,9.12,9.07,12.46,110146,47384,20.16,59.12,12.98,183.2,5.755
11/21/2018 13:00:00,8.39,8.32,11.74,74113,28109,19.55,62.11,12.86,183.1,7.362
11/21/2018 14:00:00,7.959,7.894,12.37,52268,17580,19.45,62.84,12.82,177.5,7.275
11/21/2018 15:00:00,7.994,7.939,11.82,38029,11380,19.57,62.25,12.81,183,6.682
11/21/2018 16:00:00,8.43,8.39,12.16,54118,17671,19.54,62.72,12.76,182.6,5.971
11/21/2018 17:00:00,9.39,9.34,13.54,124006,63256,18.76,68.4,12.73,185,5.599
11/21/2018 18:00:00,8.5,8.45,12.94,49600,19272,17.65,74.84,12.7,182.4,6.625
11/21/2018 19:00:00,6.61,6.546,10.69,986,50,15.9,86.4,12.66,172.9,7.996
11/21/2018 20:00:00,4.647,4.07,8.22,2108,73,14.86,90.4,12.62,215.9,28.54
11/21/2018 21:00:00,2.69,2.568,6.241,0,0,15.63,91.6,12.59,251.9,17.24
11/21/2018 22:00:00,5.379,5.363,6.739,0,0,16.75,85.7,12.58,252.3,4.329
11/21/2018 23:00:00,5.652,5.611,7.182,0,0,16.75,82.8,12.56,265.8,6.844
11/22/2018 00:00:00,4.737,4.718,6.147,0,0,16.7,82.1,12.55,273.5,5.054
11/22/2018 01:00:00,4.385,4.364,5.636,0,0,16.58,82.9,12.54,271.6,5.536
11/22/2018 02:00:00,4.933,4.91,7.102,0,0,16.47,83.4,12.53,274.8,5.522
11/22/2018 03:00:00,3.884,3.838,5.488,0,0,16.25,82.1,12.52,280,8.79
11/22/2018 04:00:00,4.55,4.528,5.972,0,0,16.26,82.6,12.52,288.2,5.557
11/22/2018 05:00:00,5.007,4.985,6.456,0,0,16.2,82.2,12.52,292.6,5.341
11/22/2018 06:00:00,5.277,5.253,7.237,0,0,16.13,81,12.51,297.8,5.553
11/22/2018 07:00:00,4.425,4.402,6.066,0,0,16.03,79.69,12.51,307.7,5.852
11/22/2018 08:00:00,3.651,2.784,5.582,0,0,15.86,80.9,12.51,298.9,39.48
11/22/2018 09:00:00,2.42,2.377,3.887,0,0,14.41,89.1,12.55,150.5,10.8
11/22/2018 10:00:00,1.698,0.986,3.618,12,1,16.26,81.9,12.93,133.6,52.47
11/22/2018 11:00:00,1.299,1.243,4.425,0,0,16.71,78.06,12.89,287.5,16.85
11/22/2018 12:00:00,4.86,4.81,7.153,43,3,17.07,78.34,13.18,301,8.22
11/22/2018 13:00:00,6.43,6.405,8.43,41,3,16.98,76.49,13.19,308.9,5.046
11/22/2018 14:00:00,8.03,8,10.01,16832,4744,16.85,75.01,13.24,309.2,4.598
11/22/2018 15:00:00,8.99,8.96,10.77,81489,42338,16.68,74.43,13.22,311.5,4.659
11/22/2018 16:00:00,7.886,7.862,10.01,2394,401,16.57,75.82,12.98,315,4.474
11/22/2018 17:00:00,7.894,7.866,10.4,2616,523,16.25,77.27,12.82,319.3,4.787
11/22/2018 18:00:00,5.682,5.566,8.74,4,0,15.84,75.03,12.78,338.5,11.57
11/22/2018 19:00:00,3.463,3.427,5.005,0,0,15.37,75.36,12.75,346.6,8.2
11/22/2018 20:00:00,3.341,3.239,4.359,0,0,14.19,79.16,12.73,24.6,14.14
11/22/2018 21:00:00,2.986,2.965,4.131,0,0,13.1,84,12.71,51.82,6.792
11/22/2018 22:00:00,2.813,2.802,4.616,0,0,12.81,85.7,12.7,52.26,4.987
11/22/2018 23:00:00,2.511,2.416,3.715,0,0,12.27,85.6,12.68,52.7,15.76
11/23/2018 00:00:00,2.844,2.733,4.132,0,0,11,87.5,12.66,73.65,15.98
11/23/2018 01:00:00,1.946,1.922,3.19,0,0,10.29,89.9,12.64,134.4,8.92
11/23/2018 02:00:00,1.588,1.443,2.611,0,0,9.22,90.2,12.62,97.5,24.54
11/23/2018 03:00:00,2.813,2.793,3.795,0,0,8.55,90.9,12.61,107,6.803
11/23/2018 04:00:00,3.584,3.335,6.824,0,0,8.47,89,12.6,136.7,21.33
11/23/2018 05:00:00,4.336,4.231,6.662,0,0,8.25,89.7,12.58,145.2,12.58
11/23/2018 06:00:00,2.95,2.825,4.791,0,0,8.62,87.6,12.56,135.5,16.68
11/23/2018 07:00:00,3.209,2.976,5.128,0,0,9.07,86.7,12.55,146.5,21.82
11/23/2018 08:00:00,3.241,3.15,5.855,0,0,9.94,83,12.55,142.5,13.57
11/23/2018 09:00:00,1.961,1.875,4.818,0,0,11.14,83.3,12.54,129.3,17.01
11/23/2018 10:00:00,2.986,2.935,5.032,0,0,12.69,81.6,12.64,140.3,10.58
11/23/2018 11:00:00,3.54,3.515,4.87,0,0,12.95,88.3,12.78,145.3,6.8
11/23/2018 12:00:00,2.62,2.573,4.574,0,0,14.22,88.1,12.91,131.4,10.76
11/23/2018 13:00:00,0.933,0.829,2.811,0,0,15.1,87.8,12.86,129.6,27.05
11/23/2018 14:00:00,1.209,1.112,3.107,0,0,15.78,86.4,12.89,322.2,22.89
11/23/2018 15:00:00,2.632,2.575,4.021,0,0,16.02,84.9,13.08,325.6,11.9
11/23/2018 16:00:00,2.39,2.328,5.824,0,0,16.35,84.9,12.86,333.9,13.13
11/23/2018 17:00:00,5.478,5.452,7.935,0,0,16.52,85.9,12.77,326.5,5.556
11/23/2018 18:00:00,5.906,5.883,8.29,0,0,16.45,87,12.7,321.6,4.991
11/23/2018 19:00:00,5.068,4.713,8.41,0,0,16.34,87.2,12.64,332.7,21.45
11/23/2018 20:00:00,3.129,2.924,6.712,6,0,16.35,85.6,12.59,339.8,20.72
11/23/2018 21:00:00,3.285,3.194,6.2,0,0,16.54,84.9,12.56,336.7,13.48
11/23/2018 22:00:00,5.982,5.953,8.77,0,0,16.63,84.2,12.54,325.1,5.662
11/23/2018 23:00:00,2.419,2.156,7.061,0,0,16.15,84.8,12.53,356.6,26.71
11/24/2018 00:00:00,2.804,2.47,7.949,5,0,15.78,86.2,12.52,11.15,27.98
11/24/2018 01:00:00,2.419,2.403,3.269,0,0,15.29,87.7,12.51,34.91,6.49
11/24/2018 02:00:00,1.934,1.852,3.08,0,0,15.25,87.5,12.51,29.19,16.59
11/24/2018 03:00:00,1.877,1.844,2.69,0,0,15.26,87,12.51,40.05,10.8
11/24/2018 04:00:00,2.739,2.73,4.21,0,0,14.76,86.9,12.5,33.43,4.89
11/24/2018 05:00:00,3.217,3.184,4.52,0,0,14.81,86.8,12.5,31.63,8.19
11/24/2018 06:00:00,2.504,2.477,3.874,0,0,14.89,85.7,12.49,20.79,8.53
11/24/2018 07:00:00,2.461,2.363,4.479,0,0,14.83,85.7,12.49,35.5,16.12
11/24/2018 08:00:00,1.928,1.908,3.229,0,0,14.32,88.7,12.5,64.98,8.2
11/24/2018 09:00:00,2.151,2.094,3.255,0,0,15.04,89.2,12.52,39.94,13.19
11/24/2018 10:00:00,3.243,3.179,5.353,0,0,16.31,86.3,12.9,341.6,11.42
11/24/2018 11:00:00,5.536,5.488,7.785,0,0,17.67,77.43,13.28,345.9,7.601
11/24/2018 12:00:00,5.926,5.882,8.03,1,1,17.89,81.5,13.33,317.2,6.994
11/24/2018 13:00:00,7.988,7.972,10.7,13091,4552,17.74,82.7,13.41,312.5,3.667
11/24/2018 14:00:00,10.23,10.2,14.27,185344,190115,17.48,83.6,13.4,314.4,3.903
11/24/2018 15:00:00,11.8,11.78,15.21,266681,448287,17.1,84.8,13.21,318.3,3.825
11/24/2018 16:00:00,10.71,10.69,13.71,250661,399217,16.85,85.4,12.97,318.1,3.471
11/24/2018 17:00:00,9.04,9.01,13.1,87494,112997,16.57,85.8,12.82,320.9,4.611
11/24/2018 18:00:00,5.712,5.408,9.68,0,0,16.2,86,12.78,333,18.69
11/24/2018 19:00:00,3.582,3.387,6.026,0,0,15.89,84.1,12.76,11.83,18.88
11/24/2018 20:00:00,3.711,3.567,5.233,0,0,15.93,84.5,12.75,3.034,15.95
11/24/2018 21:00:00,3.121,2.889,5.34,0,0,15.67,85.1,12.74,21.58,22.08
11/24/2018 22:00:00,1.975,1.948,3.269,0,0,15.12,86.6,12.72,57.06,9.59
11/24/2018 23:00:00,1.687,1.594,3.108,0,0,14.31,87.5,12.71,28.12,19.03
11/25/2018 00:00:00,3.331,3.162,4.346,0,0,14.62,84.5,12.7,30.66,18.27
11/25/2018 01:00:00,3.77,3.7,5.247,0,0,14.01,84.3,12.68,32.63,11.02
11/25/2018 02:00:00,3.625,3.53,4.79,0,0,13.79,84.3,12.66,46.02,13.06
11/25/2018 03:00:00,3.831,3.783,4.817,0,0,13.38,84.5,12.65,27.04,9.06
11/25/2018 04:00:00,3.275,3.241,4.238,0,0,14.1,83,12.63,15.07,8.25
11/25/2018 05:00:00,3.502,3.429,4.44,0,0,14.18,81,12.62,32.1,11.64
11/25/2018 06:00:00,4.673,4.598,6.404,0,0,14.12,81,12.61,38.49,10.26
11/25/2018 07:00:00,3.442,3.379,5.974,0,0,14.61,77.79,12.61,51.53,10.99
11/25/2018 08:00:00,5.11,5.06,7.614,0,0,15.34,74.42,12.61,43.03,8.02
11/25/2018 09:00:00,4.435,4.39,6.901,0,0,16.81,70.63,13.16,46.12,8.08
11/25/2018 10:00:00,4.019,3.777,6.16,0,0,18.65,65.23,13.47,29.6,19.86
11/25/2018 11:00:00,2.324,2.121,4.719,0,0,19.13,64.87,13.3,332.7,23.94
11/25/2018 12:00:00,4.091,4.07,6.05,0,0,18.94,69.53,13.14,299.6,5.85
11/25/2018 13:00:00,5.126,5.08,7.234,0,0,18.58,74.61,13.18,291.7,7.661
11/25/2018 14:00:00,4.583,4.535,6.655,0,0,18.71,73.39,13.23,305.2,8.28
11/25/2018 15:00:00,4.785,4.735,8.36,8,2,18.35,77.41,13.25,309.3,8.25
11/25/2018 16:00:00,5.657,5.639,8.31,5,1,17.68,82.3,12.98,312.5,4.551
11/25/2018 17:00:00,2.395,1.763,5.689,0,0,17.61,83.4,12.82,312.9,41.63
11/25/2018 18:00:00,1.288,0.896,2.865,0,0,16.79,85.8,12.78,203.5,44.67
11/25/2018 19:00:00,2.785,2.742,4.251,0,0,15.41,86.9,12.76,96.7,10.13
11/25/2018 20:00:00,2.809,2.768,4.063,0,0,14.7,83.6,12.73,78.44,9.76
11/25/2018 21:00:00,2.609,2.368,3.902,0,0,13.34,86.4,12.72,121.6,24.6
11/25/2018 22:00:00,1.727,1.657,3.66,0,0,13.46,86.5,12.71,127.6,16.31
11/25/2018 23:00:00,2.352,2.319,3.27,0,0,13.2,88,12.69,128.3,9.56
11/26/2018 00:00:00,2.38,2.273,4.011,0,0,12.47,88,12.68,98.2,17.11
11/26/2018 01:00:00,1.96,1.741,2.961,0,0,13.03,83.8,12.66,42.92,27.03
11/26/2018 02:00:00,2.172,2.01,3.271,0,0,11.93,85,12.65,132.4,22.15
11/26/2018 03:00:00,2.649,2.626,4.105,0,0,12.13,82.7,12.63,148.2,7.613
11/26/2018 04:00:00,2.207,2.152,4.24,0,0,11.47,84.8,12.6,136.2,12.79
11/26/2018 05:00:00,1.508,1.488,2.45,0,0,11.93,82.3,12.59,136.1,9.29
11/26/2018 06:00:00,1.606,1.571,2.248,0,0,11.48,83.8,12.58,125.7,11.98
11/26/2018 07:00:00,1.725,1.684,3.028,0,0,11.03,83.6,12.57,124.3,12.5
11/26/2018 08:00:00,2.674,2.651,4.105,0,0,10.54,84.7,12.62,142.8,7.404
11/26/2018 09:00:00,1.768,1.74,3.526,0,0,12.78,79.34,13.31,129.6,10.11
11/26/2018 10:00:00,1.106,0.978,1.991,0,0,16.04,69.59,13.3,178,27.52
